File,Sentence,String
APW19980213.1320,4,"In a joint statement with Tourism Minister Andrew Thomson, it said two new flights would leave Bombay on <set monday xxxx<pad>1<pad><pad><pad><pad>tni> and <set tuesday nights <pad><pad><pad>neutro 4 dayw<pad><pad><pad>tni> from <date march 30  1998 03<pad>30<pad><pad><pad><pad><pad>>, with the third departing <set each thursday <pad><pad><pad><pad><pad><pad><pad><pad>> from <date august 6 1998 08<pad>06<pad><pad><pad><pad><pad>>. This will add nearly 700 seats a week on the route. "
APW19980213.1320,5,"Thomson, in India to talk to tourism leaders, said the flights would provide extra support to the growing tourism market. "
APW19980213.1320,6,Qantas ' India manager Khursheed Lam said the airline was working closely with the Australian Tourist Commission to develop greater awareness of Australia in the Indian market. 
APW19980213.1320,7,Qantas will also appoint a Bombay-based public relations consultant. 
APW19980213.1380,0,"CAGUAS, Puerto Rico (AP) _ Kidnappers kept their promise to kill a store owner they took hostage and police found the man 's dismembered and decapitated body <date friday <pad><pad><pad><pad>neutro 5 dayw<pad><pad>> wrapped in plastic garbage bags. "
APW19980213.1380,1,"Police confirmed <date friday <pad><pad><pad><pad>neutro 5 dayw<pad><pad>> that the body found along a highway in this municipality 15 miles south of San Juan belonged to Jorge Hernandez, 49. "
APW19980213.1380,2,"Hernandez was kidnapped from his small, neighborhood store in the town of Trujillo Alto at <time 10 p.m. 1998 02 11<pad><pad><pad>22 00<pad><pad>> <time wednesday <pad><pad><pad><pad>neutro 3 dayw<pad><pad>>, police said. "
APW19980213.1380,3,"His kidnappers demanded a ransom of dlrs 1 million, but negotiations broke off at <time noon <pad><pad><pad><pad><pad><pad><pad><pad><pad>tmi> <time thursday <pad><pad><pad><pad>neutro 4 dayw<pad><pad>>. "
APW19980213.1380,4,Police gave no details about the negotiations with the kidnappers for the return of Hernandez. 
APW19980213.1380,5,The store owner 's body was found with the arms and head cut off and the parts stuffed in separate garbage bags. 
APW19980213.1380,6,A passerby called police to report the body alongside the road. 
APW19980213.1380,7,Puerto Rico Police Superintendent Pedro Toledo urged people who might be targeted by kidnappers to be alert. 
APW19980213.1380,8,"` ` There has been an increase in Puerto Rico in this kind of thing and some of these bands of kidnappers are made up of foreigners, ' ' Toledo said. "
APW19980213.1380,9,"While some Latin American countries such as Mexico and Colombia have suffered from a rash of kidnappings in recent years, the crime has not been common in this U.S. commonwealth. "
APW19980219.0476,0,"O'SMACH, Cambodia (AP) _ The top commander of a Cambodian resistance force said <date thursday <pad><pad><pad><pad>neutro 4 dayw<pad><pad>> he has sent a team to recover the remains of a British mine removal expert kidnapped and presumed killed by Khmer Rouge guerrillas <duration almost two years ago 2<pad><pad><pad><pad><pad><pad><pad>>. "
APW19980219.0476,1,"Gen. Nhek Bunchhay, a loyalist of ousted Cambodian Prime Minister Prince Norodom Ranariddh, said in an interview with The Associated Press at his hilltop headquarters that he hopes to recover the remains of Christopher Howes within <duration the next two weeks <pad><pad>2<pad><pad><pad><pad><pad>>. "
APW19980219.0476,2,Howes had been working for the Britain-based Mines Advisory Group when he was abducted with his Cambodian interpreter Houn Hourth in <date march 1996 1996 03<pad><pad><pad><pad><pad><pad><pad>>. 
APW19980219.0476,3,There were many conflicting accounts of his fate. 
APW19980219.0476,4,"Howes ' team was clearing mines 17 kilometers (10 miles) from Angkor Wat, the fabled 11th century temple that is Cambodia 's main tourist attraction, when it was attacked. "
APW19980219.0476,5,"In <date january this year <pad>03<pad><pad><pad><pad><pad><pad><pad>>, British police officers who had been searching for Howes concluded he had probably been killed soon after being captured. "
APW19980219.0476,6,"The Foreign Office said it had informed the family of Howes, 37 years old when he was kidnapped, that he probably died within <duration weeks or months <pad><pad>x<pad><pad><pad><pad><pad>> of his capture on <date march 26, 1996 1996 03<pad>26<pad><pad><pad><pad><pad>>. "
APW19980219.0476,7,"` ` Obviously, it is deeply discouraging for the family after <duration 22 months <pad>22<pad><pad><pad><pad><pad><pad>>, but there is no proof of life. "
APW19980219.0476,8,"But there is no evidence in either direction _ that there is proof of life or death, ' ' said a Foreign Office spokesman, speaking with customary anonymity. "
APW19980219.0476,9,"` ` We will continue to do everything we can to establish what has happened. ' ' Thai military officials who monitor Cambodian affairs said privately <date thursday <pad><pad><pad><pad>neutro 4 dayw<pad><pad>> that Britain, through its embassies in Thailand and Cambodia, has been pushing hard to resolve the Howes case as the second anniversary of his abduction nears. "
APW19980219.0476,10,"Nhek Bunchhay, who had been closely involved in the search for Howes before having to flee the Cambodian capital after a coup d'etat <date last year <pad><pad><pad><pad>resta 1 y<pad><pad>>, appeared confident he would find Howes ' remains. "
APW19980219.0476,11,"He said he received information from Khmer Rouge guerrillas on where the body had been buried, and recently ordered 10 of his men from a force of 500 near Khmer Rouge headquarters in Anlong Veng to conduct the search. "
APW19980219.0476,12,"If and when the remains are found, he said, they would be turned over to the British Embassy, apparently meaning they would be sent across the border into Thailand and onward to Bangkok. "
APW19980219.0476,13,"Nhek Bunchhay said he <date now <pad><pad><pad><pad><pad><pad>present<pad><pad>> believed Howes had been killed within <duration a week <pad><pad>1<pad><pad><pad><pad><pad>> of his capture by a Khmer Rouge faction loyal to Pol Pot, then the guerrilla group 's leader. "
APW19980219.0476,14,Pol Pot is considered responsible for the radical policies that led to the deaths of as many as 1.7 million Cambodians when the communist group held power in <date the late 1970s <pad><pad><pad><pad><pad><pad><pad>19 7>. 
APW19980219.0476,15,"At the time Howes was captured, the Khmer Rouge were a more or less united guerrilla force with more than 10,000 men under arms. "
APW19980219.0476,16,"But the group began to fall apart in <date mid-1996  1996<pad><pad><pad><pad><pad><pad><pad><pad>> after the defection of one of its top leaders, Ieng Sary. "
APW19980219.0476,17,"Other commanders, and thousands of guerrillas, followed him. "
APW19980219.0476,18,A small hardcore group under Pol Pot continued to hold out at their headquarters at Anlong Veng in northern Cambodia near the Thai border. 
APW19980219.0476,19,"But in <date june last year <pad><pad><pad>resta 06 months<pad><pad><pad>>, the remaining leadership had a falling out, and Pol Pot was arrested. "
APW19980219.0476,20,"In <date july last year <pad><pad><pad>resta 07 months<pad><pad><pad>> in Phnom Penh, Cambodia 's capital, Second Prime Minister Hun Sen staged a successful coup d'etat against First Prime Minister Prince Norodom Ranariddh. "
APW19980219.0476,21,"Ranariddh 's loyalists, including Nhek Bunchhay, his top military commander, went into hiding or fled the capital. "
APW19980219.0476,22,"Nhek Bunchhay, evading an intensive manhunt, made his way to O'Smach, the last major outpost held by Ranariddh 's forces. "
APW19980219.0476,23,His men have held the stronghold _ which is on the border just opposite the Thai province of Surin _ against repeated intense attacks by Hun Sen 's troops. 
APW19980219.0476,24,"They have been aided by Khmer Rouge guerrillas from Anlong Veng, who have formed an alliance with Ranariddh 's resistance forces to oppose Hun Sen. "
APW19980227.0468,0,"MOSCOW (AP) _ The mayor of Moscow has allocated funds to help build a museum in honor of Mikhail Kalashnikov, the Russian who gave his name to the world 's most widely wielded weapon, according to a news agency report <date friday <pad><pad><pad><pad>neutro 5 dayw<pad><pad>>. "
APW19980227.0468,1,"Kalashnikov designed the AK-47 automatic rifle, famed for its reliability and effectiveness. "
APW19980227.0468,2,"Together with its derivatives, the Kalashnikov rifle has been used by the police and armies of 55 countries and an assortment of guerrillas, terrorists and just plain thugs around the globe. "
APW19980227.0468,3,"Seventy-five million copies of the rifle have been built since it entered production in <date february 1947 1947 02<pad><pad><pad><pad><pad><pad><pad>>, making it history 's most widely distributed weapon. "
APW19980227.0468,4,"UR The ITAR-Tass, 4th graf pvs (pvs/ji) "
APW19980227.0476,0,"THE HAGUE, Netherlands (AP) _ The World Court <date friday <pad><pad><pad><pad>neutro 5 dayw<pad><pad>> rejected U.S. and British objections to a Libyan World Court case that has blocked the trial of two Libyans suspected of blowing up a Pan Am jumbo jet over Scotland in <date 1988 1988<pad><pad><pad><pad><pad><pad><pad><pad>>. "
APW19980227.0476,1,"Libya, which brought the case to the United Nations ' highest judicial body in its dispute with the United States and Britain, hailed the ruling and said it would press anew for a trial in a third neutral country. "
APW19980227.0476,2,"Both U.S. and British officials filed objections to the court 's jurisdiction in <date 1995 1995<pad><pad><pad><pad><pad><pad><pad><pad>>, claiming Security Council resolutions imposed on Lybia to force the suspects ' extradition overruled a <date 1971 1971<pad><pad><pad><pad><pad><pad><pad><pad>> Convention which gives Libya the right to try the men. "
APW19980227.0476,3,"The decision, 3rd graf pvs. "
APW19980227.0487,0,"JERUSALEM (AP) _ Taking the stand in her own defense, a friend of Yitzhak Rabin 's assassin said <date friday <pad><pad><pad><pad>neutro 5 dayw<pad><pad>> that she regretted calling the prime minister a traitor and praying for his death. "
APW19980227.0487,1,"Margalit Har-Shefi, 22, has pleaded innocent to charges that she failed to report Yigal Amir 's plan to kill Rabin. "
APW19980227.0487,2,She took the stand for <duration more than four hours <pad><pad><pad><pad>4<pad><pad><pad>> <date friday <pad><pad><pad><pad>neutro 5 dayw<pad><pad>> in a Tel Aviv magistrate 's court. 
APW19980227.0487,3,"Amir, 27, is serving a life sentence for the <date november 1995 1995 11<pad><pad><pad><pad><pad><pad><pad>> assassination of Rabin at a Tel Aviv peace rally. "
APW19980227.0487,4,Newspaper reports have said Amir was infatuated with Har-Shefi and may have been trying to impress her by killing the prime minister. 
APW19980227.0487,5,Har-Shefi acknowledged she told police interrogators that Rabin was a traitor and that she prayed for him to have a heart attack and die. 
APW19980227.0487,6,"She said Rabin 's murder was ` ` a black stain on Israel, ' ' Israel radio and Israel army radio reported. "
APW19980227.0487,7,Har-Shefi said she heard Amir talk about killing Rabin but did not tell the police because she did not believe he was serious. 
APW19980227.0487,8,"Instead, she turned to her community rabbi in the Jewish West Bank settlement of Beit El and told him about Amir 's statements. "
APW19980227.0487,9,"The rabbi said called the talk about killing Rabin ` ` nonsense, ' ' and said Jews are prohibited from killing one another, the radio reports said. "
APW19980227.0487,10,"Har-Shefi described Amir as an ` ` original thinker, ' ' as well as delusional and a liar. "
APW19980227.0487,11,"She also denied accusations made by Amir 's brother, Hagai, that she joined an anti-Arab underground movement. "
APW19980227.0487,12,She said she gave the Amir brothers false information regarding the location of a weapons and ammunition cache when they asked her to help organize such a movement. 
